Date,Ticker,Close,inflation_rate,interest_rate,gdp_growth,unemployment_rate,exchange_rate,FTSE100_Index
2020-08-06,TSCO.L,281.9598083496094,108.8,0.0562,16.9646754339,5.0,1.3147,6026.89990234375
2020-08-07,TSCO.L,283.35321044921875,108.8,0.0562,16.9646754339,5.0,1.3043,6032.2001953125
2020-08-10,TSCO.L,285.5065002441406,108.8,0.0562,16.9646754339,5.0,1.3082,6050.60009765625
2020-08-11,TSCO.L,284.61981201171875,108.8,0.0562,16.9646754339,5.0,1.3077,6154.2998046875
2020-08-12,TSCO.L,292.47320556640625,108.8,0.0562,16.9646754339,5.0,1.3047,6280.10009765625
2020-08-13,TSCO.L,289.9397888183594,108.8,0.0562,16.9646754339,5.0,1.3082,6185.60009765625
2020-08-14,TSCO.L,288.7998046875,108.8,0.0562,16.9646754339,5.0,1.3108,6090.0
2020-08-17,TSCO.L,289.9397888183594,108.8,0.0562,16.9646754339,5.0,1.3105,6127.39990234375
2020-08-18,TSCO.L,289.1798095703125,108.8,0.0562,16.9646754339,5.0,1.3228,6076.60009765625
2020-08-19,TSCO.L,288.4197998046875,108.8,0.0562,16.9646754339,5.0,1.3191,6112.0
2020-08-20,TSCO.L,284.9997863769531,108.8,0.0562,16.9646754339,5.0,1.319,6013.2998046875
2020-08-21,TSCO.L,288.16650390625,108.8,0.0562,16.9646754339,5.0,1.3098,6001.89990234375
2020-08-24,TSCO.L,287.533203125,108.8,0.0562,16.9646754339,5.0,1.3078,6104.7001953125
2020-08-25,TSCO.L,284.1131896972656,108.8,0.0562,16.9646754339,5.0,1.3136,6037.0
2020-08-26,TSCO.L,282.84649658203125,108.8,0.0562,16.9646754339,5.0,1.3186,6045.60009765625
2020-08-27,TSCO.L,281.0732116699219,108.8,0.0562,16.9646754339,5.0,1.3229,6000.0
2020-08-28,TSCO.L,277.0198059082031,108.8,0.0562,16.9646754339,5.0,1.3341,5963.60009765625
2020-09-01,TSCO.L,271.8265075683594,109.2,0.0547,16.9646754339,5.2,1.3416,5862.10009765625
2020-09-02,TSCO.L,274.8664855957031,109.2,0.0547,16.9646754339,5.2,1.3315,5941.0
2020-09-03,TSCO.L,272.58648681640625,109.2,0.0547,16.9646754339,5.2,1.3263,5850.89990234375
2020-09-04,TSCO.L,273.34649658203125,109.2,0.0547,16.9646754339,5.2,1.323,5799.10009765625
2020-09-07,TSCO.L,275.2464904785156,109.2,0.0547,16.9646754339,5.2,1.323,5937.39990234375
2020-09-08,TSCO.L,279.1731872558594,109.2,0.0547,16.9646754339,5.2,1.3039,5930.2998046875
2020-09-09,TSCO.L,283.2265014648437,109.2,0.0547,16.9646754339,5.2,1.3011,6012.7998046875
2020-09-10,TSCO.L,278.66650390625,109.2,0.0547,16.9646754339,5.2,1.2846,6003.2998046875
2020-09-11,TSCO.L,279.6798095703125,109.2,0.0547,16.9646754339,5.2,1.2788,6032.10009765625
2020-09-14,TSCO.L,275.3731994628906,109.2,0.0547,16.9646754339,5.2,1.2876,6026.2998046875
2020-09-15,TSCO.L,278.4132080078125,109.2,0.0547,16.9646754339,5.2,1.2866,6105.5
2020-09-16,TSCO.L,273.34649658203125,109.2,0.0547,16.9646754339,5.2,1.298,6078.5
2020-09-17,TSCO.L,272.58648681640625,109.2,0.0547,16.9646754339,5.2,1.2955,6049.89990234375
2020-09-18,TSCO.L,278.1597900390625,109.2,0.0547,16.9646754339,5.2,1.295,6007.10009765625
2020-09-21,TSCO.L,285.6332092285156,109.2,0.0547,16.9646754339,5.2,1.2794,5804.2998046875
2020-09-22,TSCO.L,286.1398010253906,109.2,0.0547,16.9646754339,5.2,1.2726,5829.5
2020-09-23,TSCO.L,283.47979736328125,109.2,0.0547,16.9646754339,5.2,1.275,5899.2998046875
2020-09-24,TSCO.L,277.5264892578125,109.2,0.0547,16.9646754339,5.2,1.2739,5822.7998046875
2020-09-25,TSCO.L,273.59979248046875,109.2,0.0547,16.9646754339,5.2,1.2706,5842.7001953125
2020-09-28,TSCO.L,276.1332092285156,109.2,0.0547,16.9646754339,5.2,1.2865,5927.89990234375
2020-09-29,TSCO.L,272.33319091796875,109.2,0.0547,16.9646754339,5.2,1.2847,5897.5
2020-09-30,TSCO.L,269.16650390625,109.2,0.0547,16.9646754339,5.2,1.2921,5866.10009765625
2020-10-01,TSCO.L,266.8865051269531,109.2,0.0538,1.367984133,5.2,1.2901,5879.5
2020-10-02,TSCO.L,265.9997863769531,109.2,0.0538,1.367984133,5.2,1.2928,5902.10009765625
2020-10-05,TSCO.L,269.293212890625,109.2,0.0538,1.367984133,5.2,1.2972,5942.89990234375
2020-10-06,TSCO.L,271.0664978027344,109.2,0.0538,1.367984133,5.2,1.2945,5949.89990234375
2020-10-07,TSCO.L,269.293212890625,109.2,0.0538,1.367984133,5.2,1.2914,5946.2998046875
2020-10-08,TSCO.L,273.21978759765625,109.2,0.0538,1.367984133,5.2,1.2944,5978.0
2020-10-09,TSCO.L,278.1597900390625,109.2,0.0538,1.367984133,5.2,1.3003,6016.7001953125
2020-10-12,TSCO.L,277.5264892578125,109.2,0.0538,1.367984133,5.2,1.3003,6001.39990234375
2020-10-13,TSCO.L,281.7065124511719,109.2,0.0538,1.367984133,5.2,1.2968,5969.7001953125
2020-10-14,TSCO.L,280.5664978027344,109.2,0.0538,1.367984133,5.2,1.3023,5935.10009765625
2020-10-15,TSCO.L,272.2065124511719,109.2,0.0538,1.367984133,5.2,1.2917,5832.5
2020-10-16,TSCO.L,271.4465026855469,109.2,0.0538,1.367984133,5.2,1.2931,5919.60009765625
2020-10-19,TSCO.L,268.1531982421875,109.2,0.0538,1.367984133,5.2,1.2998,5884.7001953125
2020-10-20,TSCO.L,271.0664978027344,109.2,0.0538,1.367984133,5.2,1.2951,5889.2001953125
2020-10-21,TSCO.L,269.7998046875,109.2,0.0538,1.367984133,5.2,1.3143,5776.5
2020-10-22,TSCO.L,266.8865051269531,109.2,0.0538,1.367984133,5.2,1.309,5785.7001953125
2020-10-23,TSCO.L,271.1932067871094,109.2,0.0538,1.367984133,5.2,1.3039,5860.2998046875
2020-10-26,TSCO.L,268.9132080078125,109.2,0.0538,1.367984133,5.2,1.3021,5792.0
2020-10-27,TSCO.L,264.98651123046875,109.2,0.0538,1.367984133,5.2,1.3067,5729.0
2020-10-28,TSCO.L,258.1465148925781,109.2,0.0538,1.367984133,5.2,1.2997,5582.7998046875
2020-10-29,TSCO.L,257.1332092285156,109.2,0.0538,1.367984133,5.2,1.289,5581.7998046875
2020-10-30,TSCO.L,260.2998046875,109.2,0.0538,1.367984133,5.2,1.2933,5577.2998046875
2020-11-02,TSCO.L,266.5065002441406,109.1,0.0537,1.367984133,5.3,1.2904,5655.0
2020-11-03,TSCO.L,265.8731994628906,109.1,0.0537,1.367984133,5.3,1.305,5786.7998046875
2020-11-04,TSCO.L,268.533203125,109.1,0.0537,1.367984133,5.3,1.3021,5883.2998046875
2020-11-05,TSCO.L,269.16650390625,109.1,0.0537,1.367984133,5.3,1.3116,5906.2001953125
2020-11-06,TSCO.L,275.8797912597656,109.1,0.0537,1.367984133,5.3,1.3162,5910.0
2020-11-09,TSCO.L,277.273193359375,109.1,0.0537,1.367984133,5.3,1.3137,6186.2998046875
2020-11-10,TSCO.L,276.8931884765625,109.1,0.0537,1.367984133,5.3,1.3234,6296.89990234375
2020-11-11,TSCO.L,282.5932006835937,109.1,0.0537,1.367984133,5.3,1.3234,6382.10009765625
2020-11-12,TSCO.L,282.84649658203125,109.1,0.0537,1.367984133,5.3,1.3142,6338.89990234375
2020-11-13,TSCO.L,284.61981201171875,109.1,0.0537,1.367984133,5.3,1.3176,6316.39990234375
2020-11-16,TSCO.L,286.8998107910156,109.1,0.0537,1.367984133,5.3,1.3197,6421.2998046875
2020-11-17,TSCO.L,289.559814453125,109.1,0.0537,1.367984133,5.3,1.3247,6365.2998046875
2020-11-18,TSCO.L,295.3865051269531,109.1,0.0537,1.367984133,5.3,1.3299,6385.2001953125
2020-11-19,TSCO.L,299.059814453125,109.1,0.0537,1.367984133,5.3,1.3225,6334.39990234375
2020-11-20,TSCO.L,294.7532043457031,109.1,0.0537,1.367984133,5.3,1.3294,6351.5
2020-11-23,TSCO.L,288.5465087890625,109.1,0.0537,1.367984133,5.3,1.33,6333.7998046875
2020-11-24,TSCO.L,287.6597900390625,109.1,0.0537,1.367984133,5.3,1.335,6432.2001953125
2020-11-25,TSCO.L,289.8132019042969,109.1,0.0537,1.367984133,5.3,1.3378,6391.10009765625
2020-11-26,TSCO.L,288.4197998046875,109.1,0.0537,1.367984133,5.3,1.3378,6362.89990234375
2020-11-27,TSCO.L,288.5465087890625,109.1,0.0537,1.367984133,5.3,1.3378,6367.60009765625
2020-11-30,TSCO.L,287.533203125,109.1,0.0537,1.367984133,5.3,1.3338,6266.2001953125
2020-12-01,TSCO.L,289.9397888183594,109.4,0.0492,1.367984133,5.2,1.3392,6384.7001953125
2020-12-02,TSCO.L,284.3664855957031,109.4,0.0492,1.367984133,5.2,1.3348,6463.39990234375
2020-12-03,TSCO.L,289.559814453125,109.4,0.0492,1.367984133,5.2,1.3496,6490.2998046875
2020-12-04,TSCO.L,286.8998107910156,109.4,0.0492,1.367984133,5.2,1.3485,6550.2001953125
2020-12-07,TSCO.L,284.7464904785156,109.4,0.0492,1.367984133,5.2,1.3353,6555.39990234375
2020-12-08,TSCO.L,284.3664855957031,109.4,0.0492,1.367984133,5.2,1.3358,6558.7998046875
2020-12-09,TSCO.L,286.8998107910156,109.4,0.0492,1.367984133,5.2,1.3392,6564.2998046875
2020-12-10,TSCO.L,292.0932006835937,109.4,0.0492,1.367984133,5.2,1.3293,6599.7998046875
2020-12-11,TSCO.L,283.47979736328125,109.4,0.0492,1.367984133,5.2,1.3197,6546.7998046875
2020-12-14,TSCO.L,286.6465148925781,109.4,0.0492,1.367984133,5.2,1.3324,6531.7998046875
2020-12-15,TSCO.L,283.47979736328125,109.4,0.0492,1.367984133,5.2,1.3434,6513.2998046875
2020-12-16,TSCO.L,293.3598022460937,109.4,0.0492,1.367984133,5.2,1.3503,6570.89990234375
2020-12-17,TSCO.L,291.71319580078125,109.4,0.0492,1.367984133,5.2,1.3609,6551.10009765625
2020-12-18,TSCO.L,287.0264892578125,109.4,0.0492,1.367984133,5.2,1.3497,6529.2001953125
2020-12-21,TSCO.L,278.9197998046875,109.4,0.0492,1.367984133,5.2,1.3354,6416.2998046875
2020-12-22,TSCO.L,279.0465087890625,109.4,0.0492,1.367984133,5.2,1.3349,6416.2998046875
2020-12-23,TSCO.L,286.5198059082031,109.4,0.0492,1.367984133,5.2,1.351,6495.7998046875
2020-12-24,TSCO.L,295.0065002441406,109.4,0.0492,1.367984133,5.2,1.351,6502.10009765625
2020-12-29,TSCO.L,296.273193359375,109.4,0.0492,1.367984133,5.2,1.3512,6602.7001953125
2020-12-30,TSCO.L,298.0465087890625,109.4,0.0492,1.367984133,5.2,1.3605,6555.7998046875
2020-12-31,TSCO.L,293.10650634765625,109.4,0.0492,1.367984133,5.2,1.3662,6460.5
2021-01-04,TSCO.L,300.1997985839844,109.3,0.0494,-1.0761629516,5.0,1.3551,6571.89990234375
2021-01-05,TSCO.L,301.71978759765625,109.3,0.0494,-1.0761629516,5.0,1.362,6612.2998046875
2021-01-06,TSCO.L,310.58648681640625,109.3,0.0494,-1.0761629516,5.0,1.3593,6841.89990234375
2021-01-07,TSCO.L,311.59979248046875,109.3,0.0494,-1.0761629516,5.0,1.3551,6857.0
2021-01-08,TSCO.L,311.21978759765625,109.3,0.0494,-1.0761629516,5.0,1.3583,6873.2998046875
2021-01-11,TSCO.L,309.5732116699219,109.3,0.0494,-1.0761629516,5.0,1.3522,6798.5
2021-01-12,TSCO.L,305.2665100097656,109.3,0.0494,-1.0761629516,5.0,1.3637,6754.10009765625
2021-01-13,TSCO.L,306.6597900390625,109.3,0.0494,-1.0761629516,5.0,1.3631,6745.5
2021-01-14,TSCO.L,305.773193359375,109.3,0.0494,-1.0761629516,5.0,1.369,6802.0
2021-01-15,TSCO.L,306.0264892578125,109.3,0.0494,-1.0761629516,5.0,1.3599,6735.7001953125
2021-01-18,TSCO.L,307.6731872558594,109.3,0.0494,-1.0761629516,5.0,1.3599,6720.7001953125
2021-01-19,TSCO.L,306.6597900390625,109.3,0.0494,-1.0761629516,5.0,1.3627,6713.0
2021-01-20,TSCO.L,306.9132080078125,109.3,0.0494,-1.0761629516,5.0,1.3627,6740.39990234375
2021-01-21,TSCO.L,306.6597900390625,109.3,0.0494,-1.0761629516,5.0,1.3721,6715.39990234375
2021-01-22,TSCO.L,306.406494140625,109.3,0.0494,-1.0761629516,5.0,1.3685,6695.10009765625
2021-01-25,TSCO.L,308.8132019042969,109.3,0.0494,-1.0761629516,5.0,1.3668,6638.89990234375
2021-01-26,TSCO.L,308.3064880371094,109.3,0.0494,-1.0761629516,5.0,1.3729,6654.0
2021-01-27,TSCO.L,310.2065124511719,109.3,0.0494,-1.0761629516,5.0,1.3688,6567.39990234375
2021-01-28,TSCO.L,308.4331970214844,109.3,0.0494,-1.0761629516,5.0,1.3727,6526.2001953125
2021-01-29,TSCO.L,303.23980712890625,109.3,0.0494,-1.0761629516,5.0,1.3723,6407.5
2021-02-01,TSCO.L,308.3064880371094,109.4,0.0486,-1.0761629516,4.9,1.3672,6466.39990234375
2021-02-02,TSCO.L,310.0798034667969,109.4,0.0486,-1.0761629516,4.9,1.3644,6516.7001953125
2021-02-03,TSCO.L,312.10650634765625,109.4,0.0486,-1.0761629516,4.9,1.3652,6507.7998046875
2021-02-04,TSCO.L,309.8265075683594,109.4,0.0486,-1.0761629516,4.9,1.3665,6503.7001953125
2021-02-05,TSCO.L,312.10650634765625,109.4,0.0486,-1.0761629516,4.9,1.3714,6489.2998046875
2021-02-08,TSCO.L,308.8132019042969,109.4,0.0486,-1.0761629516,4.9,1.3738,6523.5
2021-02-09,TSCO.L,311.7265014648437,109.4,0.0486,-1.0761629516,4.9,1.3796,6531.60009765625
2021-02-10,TSCO.L,312.6131896972656,109.4,0.0486,-1.0761629516,4.9,1.385,6524.39990234375
2021-02-11,TSCO.L,309.6997985839844,109.4,0.0486,-1.0761629516,4.9,1.3822,6528.7001953125
2021-02-12,TSCO.L,304.7597961425781,109.4,0.0486,-1.0761629516,4.9,1.3855,6589.7998046875
2021-02-15,TSCO.L,244.3500061035156,109.4,0.0486,-1.0761629516,4.9,1.3855,6756.10009765625
2021-02-16,TSCO.L,242.25,109.4,0.0486,-1.0761629516,4.9,1.391,6748.89990234375
2021-02-17,TSCO.L,237.6499938964844,109.4,0.0486,-1.0761629516,4.9,1.3848,6710.89990234375
2021-02-18,TSCO.L,231.0,109.4,0.0486,-1.0761629516,4.9,1.3956,6617.2001953125
2021-02-19,TSCO.L,227.6000061035156,109.4,0.0486,-1.0761629516,4.9,1.4025,6624.0
2021-02-22,TSCO.L,223.1000061035156,109.4,0.0486,-1.0761629516,4.9,1.4077,6612.2001953125
2021-02-23,TSCO.L,224.5,109.4,0.0486,-1.0761629516,4.9,1.4092,6625.89990234375
2021-02-24,TSCO.L,227.8000030517578,109.4,0.0486,-1.0761629516,4.9,1.4106,6659.0
2021-02-25,TSCO.L,227.1999969482422,109.4,0.0486,-1.0761629516,4.9,1.4105,6652.0
2021-02-26,TSCO.L,224.8000030517578,109.4,0.0486,-1.0761629516,4.9,1.3947,6483.39990234375
2021-03-01,TSCO.L,222.6000061035156,109.7,0.0486,-1.0761629516,4.8,1.3938,6588.5
2021-03-02,TSCO.L,222.3999938964844,109.7,0.0486,-1.0761629516,4.8,1.3962,6613.7998046875
2021-03-03,TSCO.L,221.8000030517578,109.7,0.0486,-1.0761629516,4.8,1.3978,6675.5
2021-03-04,TSCO.L,219.3000030517578,109.7,0.0486,-1.0761629516,4.8,1.3999,6650.89990234375
2021-03-05,TSCO.L,224.0,109.7,0.0486,-1.0761629516,4.8,1.3817,6630.5
2021-03-08,TSCO.L,219.8000030517578,109.7,0.0486,-1.0761629516,4.8,1.381,6719.10009765625
2021-03-09,TSCO.L,221.1999969482422,109.7,0.0486,-1.0761629516,4.8,1.3884,6730.2998046875
2021-03-10,TSCO.L,222.1999969482422,109.7,0.0486,-1.0761629516,4.8,1.3899,6725.60009765625
2021-03-11,TSCO.L,220.0,109.7,0.0486,-1.0761629516,4.8,1.398,6737.0
2021-03-12,TSCO.L,223.8000030517578,109.7,0.0486,-1.0761629516,4.8,1.3925,6761.5
2021-03-15,TSCO.L,222.3000030517578,109.7,0.0486,-1.0761629516,4.8,1.3866,6749.7001953125
2021-03-16,TSCO.L,226.3000030517578,109.7,0.0486,-1.0761629516,4.8,1.3892,6803.60009765625
2021-03-17,TSCO.L,225.6999969482422,109.7,0.0486,-1.0761629516,4.8,1.3888,6762.7001953125
2021-03-18,TSCO.L,226.1000061035156,109.7,0.0486,-1.0761629516,4.8,1.3938,6779.7001953125
2021-03-19,TSCO.L,228.6999969482422,109.7,0.0486,-1.0761629516,4.8,1.3872,6708.7001953125
2021-03-22,TSCO.L,229.6000061035156,109.7,0.0486,-1.0761629516,4.8,1.3856,6726.10009765625
2021-03-23,TSCO.L,229.3999938964844,109.7,0.0486,-1.0761629516,4.8,1.3795,6699.2001953125
2021-03-24,TSCO.L,229.0,109.7,0.0486,-1.0761629516,4.8,1.3723,6712.89990234375
2021-03-25,TSCO.L,227.6999969482422,109.7,0.0486,-1.0761629516,4.8,1.3722,6674.7998046875
2021-03-26,TSCO.L,228.6000061035156,109.7,0.0486,-1.0761629516,4.8,1.3794,6740.60009765625
2021-03-29,TSCO.L,228.3000030517578,109.7,0.0486,-1.0761629516,4.8,1.3793,6736.2001953125
2021-03-30,TSCO.L,229.8999938964844,109.7,0.0486,-1.0761629516,4.8,1.3729,6772.10009765625
2021-03-31,TSCO.L,228.8500061035156,109.7,0.0486,-1.0761629516,4.8,1.3795,6713.60009765625
2021-04-01,TSCO.L,227.9499969482422,110.4,0.0486,6.9822823221,4.8,1.3825,6737.2998046875
2021-04-06,TSCO.L,228.3999938964844,110.4,0.0486,6.9822823221,4.8,1.3849,6823.60009765625
2021-04-07,TSCO.L,231.3500061035156,110.4,0.0486,6.9822823221,4.8,1.3757,6885.2998046875
2021-04-08,TSCO.L,235.8500061035156,110.4,0.0486,6.9822823221,4.8,1.3739,6942.2001953125
2021-04-09,TSCO.L,234.3999938964844,110.4,0.0486,6.9822823221,4.8,1.3734,6915.7998046875
2021-04-12,TSCO.L,232.0,110.4,0.0486,6.9822823221,4.8,1.3741,6889.10009765625
2021-04-13,TSCO.L,232.1000061035156,110.4,0.0486,6.9822823221,4.8,1.3742,6890.5
2021-04-14,TSCO.L,227.3999938964844,110.4,0.0486,6.9822823221,4.8,1.379,6939.60009765625
2021-04-15,TSCO.L,224.4499969482422,110.4,0.0486,6.9822823221,4.8,1.3781,6983.5
2021-04-16,TSCO.L,231.8500061035156,110.4,0.0486,6.9822823221,4.8,1.3826,7019.5
2021-04-19,TSCO.L,234.5,110.4,0.0486,6.9822823221,4.8,1.3977,7000.10009765625
2021-04-20,TSCO.L,227.0,110.4,0.0486,6.9822823221,4.8,1.3955,6859.89990234375
2021-04-21,TSCO.L,227.1999969482422,110.4,0.0486,6.9822823221,4.8,1.3936,6895.2998046875
2021-04-22,TSCO.L,225.9499969482422,110.4,0.0486,6.9822823221,4.8,1.3851,6938.2001953125
2021-04-23,TSCO.L,222.5500030517578,110.4,0.0486,6.9822823221,4.8,1.3845,6938.60009765625
2021-04-26,TSCO.L,222.3999938964844,110.4,0.0486,6.9822823221,4.8,1.389,6963.10009765625
2021-04-27,TSCO.L,221.4499969482422,110.4,0.0486,6.9822823221,4.8,1.3908,6945.0
2021-04-28,TSCO.L,219.6999969482422,110.4,0.0486,6.9822823221,4.8,1.3917,6963.7001953125
2021-04-29,TSCO.L,219.8999938964844,110.4,0.0486,6.9822823221,4.8,1.3956,6961.5
2021-04-30,TSCO.L,221.0,110.4,0.0486,6.9822823221,4.8,1.3838,6969.7998046875
2021-05-04,TSCO.L,222.0500030517578,111.0,0.0495,6.9822823221,4.7,1.3873,6923.2001953125
2021-05-05,TSCO.L,224.6999969482422,111.0,0.0495,6.9822823221,4.7,1.3913,7039.2998046875
2021-05-06,TSCO.L,225.8999938964844,111.0,0.0495,6.9822823221,4.7,1.388,7076.2001953125
2021-05-07,TSCO.L,227.5,111.0,0.0495,6.9822823221,4.7,1.4,7129.7001953125
2021-05-10,TSCO.L,230.0,111.0,0.0495,6.9822823221,4.7,1.4153,7123.7001953125
2021-05-11,TSCO.L,223.6999969482422,111.0,0.0495,6.9822823221,4.7,1.4149,6948.0
2021-05-12,TSCO.L,227.3500061035156,111.0,0.0495,6.9822823221,4.7,1.4081,7004.60009765625
2021-05-13,TSCO.L,227.3999938964844,111.0,0.0495,6.9822823221,4.7,1.4033,6963.2998046875
2021-05-14,TSCO.L,230.9499969482422,111.0,0.0495,6.9822823221,4.7,1.4096,7043.60009765625
2021-05-17,TSCO.L,232.25,111.0,0.0495,6.9822823221,4.7,1.4127,7032.89990234375
2021-05-18,TSCO.L,231.8000030517578,111.0,0.0495,6.9822823221,4.7,1.4184,7034.2001953125
2021-05-19,TSCO.L,231.8000030517578,111.0,0.0495,6.9822823221,4.7,1.4169,6950.2001953125
2021-05-20,TSCO.L,226.4499969482422,111.0,0.0495,6.9822823221,4.7,1.4182,7019.7998046875
2021-05-21,TSCO.L,225.6999969482422,111.0,0.0495,6.9822823221,4.7,1.4158,7018.10009765625
2021-05-24,TSCO.L,226.6000061035156,111.0,0.0495,6.9822823221,4.7,1.4147,7051.60009765625
2021-05-25,TSCO.L,225.3500061035156,111.0,0.0495,6.9822823221,4.7,1.4123,7029.7998046875
